Estimate,Year,est,se,CV,lo,hi
SSB,2016,24027.1943653938,1.1089833888296388,0.10372107527050735,19617.858565880517,29427.57830237727
SSB,2017,30900.505052385623,1.0944101474694452,0.09039941419076998,25892.49916479036,36877.13597731578
SSB,2018,29602.326422266386,1.1068269483358126,0.1017592773462879,24262.255435642473,36117.73571236437
SSB,2019,22684.763501000823,1.1196462003222738,0.11337455111657287,18177.645719159664,28309.41382876333
SSB,2020,16105.69513295387,1.1671608186097893,0.15550207801688135,11896.13050396103,21804.856262234534
SSB,2021,11135.032838258136,1.380497206063517,0.33100924590344133,5918.707840304308,20948.65292467489
SSB,2022,17068.668750599598,1.5678452271674246,0.47342588518063755,7069.886393339386,41208.50558393261
Rect,1968,4929062.956351884,1.0925810215946457,0.08871663076526204,4143779.059208444,5863165.3088959325
Rect,1969,1446462.002413745,1.1777688421683044,0.16472309487185013,1049619.4490636303,1993343.707848866
Rect,1970,2717609.8093461264,1.1262770946112464,0.11933924331397378,2152604.619237369,3430914.813548441
Rect,1971,902084.3770923801,1.198618116613107,0.18266613886621155,632463.6259088591,1286645.0971386193
Rect,1972,1179919.5674487886,1.1517072691494386,0.1419528311902325,894590.0863010504,1556254.8780358664
Rect,1973,805590.2561620423,1.1629703971858796,0.15184187066793606,599241.651566695,1082994.9138657206
Rect,1974,1154140.0121413663,1.126727271514138,0.11974314065910374,913472.555154613,1458214.765303172
Rect,1975,1022312.6604390396,1.101282913469425,0.09670071005757275,846181.2579848907,1235105.5590415932
Rect,1976,172154.00435443548,1.1553343725395084,0.1451456557314643,129721.60296609878,228466.1963590773
Rect,1977,35999.56184191865,1.290790051748083,0.2594692334017057,21828.516059916245,59370.43311844342
Rect,1978,49985.724830740066,1.2412905443950224,0.21870108049270331,32723.32446611332,76354.48804848248
Rect,1979,131298.56655388305,1.1654821310817216,0.15403701312653342,97254.87185033507,177259.12595549895
Rect,1980,27382.458892424118,1.3707250412396528,0.3233439641795012,14758.924019504933,50803.097434771364
Rect,1981,180507.88287663824,1.1767470440352434,0.1638376507792407,131207.84748250878,248331.9131117503
Rect,1982,436416.386747656,1.1235371906525264,0.1168781414220727,347337.331856508,548340.8927104968
Rect,1983,2100065.0342231537,1.0658729406578866,0.06385908666233649,1853237.5257533013,2379766.806294306
Rect,1984,88629.08964450061,1.2885775303335534,0.2576685123635994,53921.699057358164,145676.33565954957
Rect,1985,188073.6004475864,1.1837971979848712,0.16993525806074108,135116.05443080392,261787.38962092044
Rect,1986,92111.46624770363,1.2514303714836525,0.22713765728563756,59347.18030419502,142964.2010085879
Rect,1987,117888.78263284857,1.2113075985458142,0.1934751971331456,80964.89854347495,171651.73205512593
Rect,1988,403810.6433713002,1.118452083996704,0.11229729992715212,324257.0608074613,502881.9890425381
Rect,1989,536181.029416114,1.0988860574188912,0.09450700085404157,445703.1458069975,645025.9528350184
Rect,1990,110347.25960942429,1.185250138086662,0.17118850619531187,79085.44851465755,153966.60108784627
Rect,1991,185719.00491629392,1.1355335955353982,0.1276177393036053,144765.92855100677,238257.3657512629
Rect,1992,196536.12246410234,1.1290331717038835,0.12180991397802751,154931.29317992282,249313.3997685507
Rect,1993,37626.65047506742,1.2786383387870086,0.2495553371752107,23242.019872038476,60914.01839287387
Rect,1994,145640.08207428548,1.1476858350489298,0.13840360745595126,111180.8390875042,190779.57749455908
Rect,1995,170533.437703256,1.139645907089966,0.13127799519169026,131990.45277143343,220331.4918939684
Rect,1996,171789.275449463,1.1420481823909232,0.13341127856681737,132414.8365254013,222871.9676272094
Rect,1997,223399.56356825837,1.1322829429596988,0.12471682475799614,175118.70303972898,284991.6321683006
Rect,1998,108277.26426653877,1.1904580503162419,0.1756712749999928,76937.9078753447,152382.17779512698
Rect,1999,176638.0303715399,1.1707063496639394,0.15859111168419962,129696.61749896652,240569.06321235152
Rect,2000,1168163.0633280817,1.0831407779328597,0.07999247066788384,998900.6658389838,1366106.7503422936
Rect,2001,198893.4668439481,1.1921194829534085,0.17709831639004417,140940.72022355787,280675.5286226539
Rect,2002,159093.6371589483,1.2186612433978457,0.19970210074105346,107975.50016702706,234412.30043213404
Rect,2003,371160.04986660235,1.1552976759847096,0.14511339235356396,279694.1860824187,492537.16906501754
Rect,2004,794173.5916806574,1.113367028617608,0.10769913951787813,643436.8708818363,980223.11475337
Rect,2005,199131.26335240647,1.188226494424685,0.1737522236648088,142016.776971143,279215.32152770075
Rect,2006,399768.1723962455,1.1275955911678766,0.12052182032825834,315928.99761758425,505856.0400159329
Rect,2007,112382.38946031181,1.189476492090221,0.1748275014223604,79984.06705474677,157903.96670082392
Rect,2008,237351.93873210874,1.14512513205939,0.1361384485961909,181988.15765239525,309558.28965253127
Rect,2009,198747.1500200054,1.1340131116259604,0.12626168454924314,155328.6071584529,254302.34883120784
Rect,2010,31343.91960949481,1.2150278274616721,0.19662874183866616,21397.71264676294,45913.379280523135
Rect,2011,133193.51531236054,1.1159153975562772,0.11000569023177781,107430.47780764248,165134.81912487576
Rect,2012,91363.7718943657,1.1302662527009846,0.12291370425216341,71869.00714139418,116146.57203129631
Rect,2013,41488.906630224075,1.176439951913559,0.16357142504071875,30172.951356669677,57048.75711440654
Rect,2014,83296.27860885492,1.1394112732208312,0.13106944062459902,64496.15683707479,107576.4878147841
Rect,2015,130461.99172880682,1.1247358970888046,0.11795547969767356,103615.98329831508,164263.56961594388
Rect,2016,314654.80772046564,1.094303806714425,0.09030164809607667,263709.31938458374,375442.3554414252
Rect,2017,23408.23213499174,1.260138907967609,0.23434714889059313,14878.259425394699,36828.59103467499
Rect,2018,104553.06625696126,1.143295612106896,0.13451761052099231,80417.04984895316,135933.15950118544
Rect,2019,50807.10566577808,1.1861642229944331,0.1719763723704551,36358.27555894028,70997.92128339258
Rect,2020,63282.35098038463,1.255814437283213,0.230771191725715,40494.14593986689,98894.68842117161
Rect,2021,63574.73726789864,1.4562006618159846,0.38950110397392823,30435.24858854461,132798.2325139804
Rect,2022,230979.29470954757,1.6661027351463589,0.5456233412484477,84926.95480120435,628203.7865293088
F,1968,0.1767515186347444,1.2059864314031592,0.18895254052831886,0.12244327500799676,0.2551475312764056
F,1969,0.16658993162544528,1.1930582041968172,0.17790395683432214,0.11786767395912977,0.23545221846486528
F,1970,0.2386128602097515,1.1842083911428476,0.17029005331424907,0.17130788304071895,0.33236122031783566
F,1971,0.3723163924435692,1.1738251168597542,0.16130242462381864,0.27195184181361065,0.5097207474593989
F,1972,0.3968659998089935,1.172793371338919,0.16040608047248167,0.29038370465201957,0.5423948358022873
F,1973,0.5706565275420391,1.1579285675756534,0.14742442599582903,0.42811536642276404,0.7606568181548514
F,1974,0.655169424905926,1.1544153846256797,0.1443374453828103,0.49445427978055007,0.8681226816806427
F,1975,0.7805682648395829,1.147595094109914,0.13832340808269855,0.5959738785016391,1.0223381226145494
F,1976,1.0517794506720708,1.1350017662859746,0.1271435909058129,0.8206036586304988,1.3480807710536427
F,1977,0.4305704305604844,1.17349565068654,0.16101626116276357,0.31467554603347336,0.5891493572027364
F,1978,0.158289027816141,1.1957631800648028,0.18022285079576025,0.11149850960642343,0.2247152577682133
F,1979,0.2073158754333956,1.1962232588416848,0.1806168795764618,0.14592287152821232,0.2945382842086245
F,1980,0.16993242009273798,1.1972015800142888,0.18145438229624447,0.11941838300451665,0.24181392070501068
F,1981,0.21864389967761821,1.2008079196088906,0.1845373243579008,0.1527467862942979,0.31296995521810833
F,1982,0.21003262306814813,1.2075096397671414,0.19024863038961268,0.14513899678141237,0.3039410753219174
F,1983,0.17728416014256576,1.1940372216345725,0.1787436841202776,0.12523268508195054,0.2509702113061599
F,1984,0.12755586392619006,1.1871056248378344,0.17278731127482394,0.09113893728343075,0.17852411830694806
F,1985,0.1789974912206002,1.1824589079883097,0.16877988516830855,0.12888099878445897,0.24860221572966568
F,1986,0.18372970100370067,1.1840223892588189,0.17012957423980146,0.13194610588807903,0.2558362962188721
F,1987,0.2626885326943916,1.182759990890047,0.16903990141776495,0.1890455046119712,0.3650193393954035
F,1988,0.3216417519416649,1.1645158410771492,0.15319295181858175,0.2386326235357007,0.43352587361814054
F,1989,0.32892318348487903,1.1707385444784932,0.15861912849736823,0.24149909816785656,0.4479952987593703
F,1990,0.4728147988161924,1.1645184425897128,0.1531952249838446,0.35078947674822636,0.637287743212573
F,1991,0.3831757672556939,1.1708756340462687,0.15873842102231212,0.2812673989649159,0.5220074176826439
F,1992,0.2897968996099242,1.1811205369471152,0.1676234623872091,0.20912197195255294,0.40159454427189023
F,1993,0.29044272309884117,1.1828833392706504,0.16914641120203228,0.20897627028259874,0.40366772402911655
F,1994,0.35706164807549234,1.1761608315146688,0.1633294030610732,0.2597951186272091,0.490744480497079
F,1995,0.2993878934049448,1.1865463086416832,0.172305564875359,0.21411096674903873,0.4186292373454664
F,1996,0.5055454773024287,1.180022939360643,0.16667434621383737,0.36547488380544957,0.6992990242169128
F,1997,0.5394610947359141,1.1838991248228394,0.1700232135296117,0.38749487131629373,0.7510248374258519
F,1998,0.5322667054759729,1.19389091684823,0.17861822708037758,0.3760809736611214,0.7533160824390142
F,1999,0.519523025173634,1.2084266783518387,0.19102836763134165,0.35847259882487925,0.7529283258200099
F,2000,0.27443165503295763,1.2055152137360932,0.18855134550647204,0.19025612401774467,0.3958491936748594
F,2001,0.26080337468795045,1.1927424299409601,0.17763300142358038,0.18462244262874758,0.3684189163578551
F,2002,0.32243955771975646,1.184181212197039,0.170266604983992,0.23150019157320173,0.4491022995531177
F,2003,0.4428220259080086,1.1854070297419221,0.17132376610044625,0.3172864883393723,0.6180261493503377
F,2004,0.7467404203168038,1.1738433514093223,0.1613182607697007,0.5454265616417457,1.0223580854890248
F,2005,0.7470425328574389,1.1682811026337356,0.15647889854317212,0.5507505659869962,1.0132945481371223
F,2006,1.0407234090792623,1.1546041034078092,0.1445034566012588,0.785179048449879,1.3794372332576326
F,2007,1.0082476228054102,1.165844920541998,0.15435377305942044,0.7463691297985333,1.3620114073677736
F,2008,1.0006418091693756,1.1751473870244193,0.16245029156497037,0.7292898751861353,1.3729575362638968
F,2009,1.6904423790564973,1.1541101871435056,0.144068925663811,1.2764328004658096,2.2387355102966375
F,2010,2.248622644745405,1.134618194872087,0.12680150893997905,1.7555494121232083,2.8801831287372264
F,2011,1.2396825432510485,1.1790048696725828,0.16579340583114383,0.8977232799468114,1.7119003621388111
F,2012,1.3630885972975075,1.1764112299224263,0.16354652254946483,0.9913583508605583,1.8742067613286582
F,2013,1.2682068763531709,1.1734130084498737,0.16094447125728936,0.9269767551208722,1.7350474780996508
F,2014,1.1775763732869957,1.1785751111478269,0.16542136183746142,0.853358292271317,1.6249752624222118
F,2015,1.112258093552448,1.1907720328595959,0.17594107418385022,0.7899219803802532,1.5661269054412201
F,2016,0.8632916538526214,1.1868045851632882,0.1725280428187939,0.6171304259013822,1.2076417696033175
F,2017,0.8173135832647788,1.175368824567831,0.1626424263931933,0.5954562747550133,1.12183131106301
F,2018,0.8288092238332349,1.1721051348604496,0.1598078311156506,0.6071312471316745,1.131427072410373
F,2019,0.803891331500467,1.185659937034328,0.17154177521113873,0.575755538252828,1.122423024922452
F,2020,1.2158271150194766,1.2007670432700115,0.18450241827706557,0.8494454954051341,1.7402359322790386
F,2021,1.267943849936419,1.3979351071548958,0.34461822975620054,0.6575832137436538,2.4448337077203925
F,2022,0.21588986915507527,1.6326475301021233,0.5211806048320636,0.08259823299455114,0.5642788460967463
