Estimate,Year,est,se,CV,lo,hi
SSB,1968,682893.2589639113,1.1129921397417935,0.10735945113938578,553643.2247102069,842317.1860947986
SSB,1969,1103662.9300808425,1.1004593908701528,0.09594744728495312,914856.2767943658,1331435.214613955
SSB,1970,1210817.5663353906,1.0883884753532551,0.08485026786826061,1025613.0215248486,1429466.2296376058
SSB,1971,1256842.1349998827,1.0801517411670676,0.07721625971884696,1080567.2194548023,1461873.101340306
SSB,1972,1276219.5561852562,1.0839613123653642,0.08075340017146204,1089681.6647400325,1494690.0625131314
SSB,1973,863027.4975730133,1.0905919840480653,0.08688395424178766,728128.2468097613,1022919.334376182
SSB,1974,600531.649730641,1.1003833626458774,0.09587788116901652,497864.4618417863,724370.3657699729
SSB,1975,382225.11332260096,1.1013631883429225,0.09677411039881126,316327.4185414404,461850.6923241492
SSB,1976,251602.52079353214,1.0701739441547329,0.06789926422939623,220285.28023149355,287372.03140915727
SSB,1977,214212.60323599278,1.0686074309798443,0.06642944594796765,188088.570061567,243965.06055695287
SSB,1978,202775.7018155277,1.078256409208703,0.07545235939180951,174937.08157201592,235044.42212757998
SSB,1979,174546.21421614016,1.086351959022381,0.08296750551470437,148391.64442512038,205310.62254357772
SSB,1980,154143.32718598144,1.09552506667197,0.0914239392210367,128904.00490360304,184324.49273963863
SSB,1981,124872.59930758417,1.111721962862936,0.10620782369750809,101465.00587516182,153680.23609063434
SSB,1982,111063.70612394519,1.1358074809270327,0.12786184964664365,86532.03010442531,142550.06849024832
SSB,1983,148700.93397806337,1.106597743019045,0.10155057005754886,121925.71514870408,181356.0637227346
SSB,1984,374914.42856734904,1.0644174814741287,0.06248855671912172,331736.77153543814,423711.9331010501
SSB,1985,433163.08393862296,1.069840757130944,0.06758680562637215,379478.3299705907,494442.6136316131
SSB,1986,395169.8054230977,1.076139760677615,0.07347923563203546,342233.32160805614,456294.4788204192
SSB,1987,306827.1051502008,1.0845654016611437,0.08131328385857411,261693.97870641848,359744.129078593
SSB,1988,233198.8510366206,1.0948932511726692,0.09084346001846678,195235.65681437653,278543.9146318659
