Estimate,Year,est,se,CV,lo,hi
SSB,1989,291498.41761288093,1.0725534061193946,0.07012815941608844,254106.74982153167,334392.24865333945
SSB,1990,238157.86491019587,1.0693835537374836,0.06715790364335263,208816.2614336801,271622.3737996433
SSB,1991,231932.68170856615,1.0705018551234267,0.06820668970381297,202941.8726968231,265064.90814189246
SSB,1992,178243.0435854946,1.073810136080405,0.07130358009580974,155022.88144583793,204941.2466747405
SSB,1993,152417.85267629247,1.0797982788488591,0.07688751620745923,131124.99454256322,177168.37202163727
SSB,1994,123140.12956191396,1.0851377702917622,0.08184351547185464,104918.12460085239,144526.90196486568
SSB,1995,116006.92860474315,1.0891713408079977,0.08557320930458477,98124.32951779626,137148.52932437358
SSB,1996,105827.12977483467,1.0910257596931507,0.08728387764231028,89215.79934872033,125531.36863801845
SSB,1997,104338.32933848312,1.0927301155438012,0.08885388751510642,87691.99640293674,124144.59033551194
SSB,1998,90271.81142661622,1.1060361272459258,0.10103902501190684,74091.07232527192,109986.25991627057
SSB,1999,86556.5952368032,1.1193978676468757,0.113150600810013,69389.27621472997,107971.21093759689
SSB,2000,152084.7506166624,1.086103279529129,0.08273738942111236,129353.90881473801,178809.99176653483
SSB,2001,247574.22287906625,1.0805992151761052,0.07763230394124346,212678.6658540933,288195.31845391204
SSB,2002,243716.26033945056,1.0871458504185936,0.08370182607585007,206900.5761053834,287082.8910770798
SSB,2003,218721.4109471287,1.0962361104732812,0.09207686376858093,182675.6631127818,261879.74244367448
SSB,2004,179897.47744161615,1.095190090763964,0.0911162168085472,150531.3875213413,214992.38745320527
SSB,2005,166488.07991393548,1.0971144052271535,0.09288286465245398,138832.40154052386,199652.82200595125
SSB,2006,115509.48305358931,1.0989117338898868,0.09453052283441829,96013.43481873082,138964.3095312378
SSB,2007,96717.85476681875,1.100490141124094,0.09597558271572383,80167.67467017063,116684.72946460645
SSB,2008,61346.54161324525,1.121024987092293,0.11461721322376812,49039.48462732524,76742.20470515778
SSB,2009,44225.23360713877,1.112771324444029,0.10715932452358876,35868.745930770085,54528.56621697911
SSB,2010,27415.943426526872,1.10327232446449,0.09851840739278706,22612.396566724885,33239.906780716185
SSB,2011,17624.905284728637,1.109083967721421,0.10381249702272405,14387.92394476843,21590.13958428698
SSB,2012,18617.033799808127,1.0998122406376105,0.09535517064289373,15449.969249214266,22433.309860524474
SSB,2013,18078.019499234884,1.1096882353071775,0.10436160210477814,14742.0728904142,22168.849078695228
SSB,2014,15249.336157058482,1.1228782100346073,0.11628547802900126,12150.684620431202,19138.201714161412
SSB,2015,16645.070187339716,1.1210330910826922,0.1146245133765405,13305.625333758378,20822.6486611288
SSB,2016,24236.205393870394,1.1079446569059064,0.1027765038012959,19824.891334647516,29629.09818664669
SSB,2017,31167.602005660996,1.0937681900091931,0.08980909522101378,26146.359344680488,37153.14250742599
SSB,2018,29924.177926650937,1.1065256301110826,0.1014848986870467,24539.1386888516,36490.94762208092
SSB,2019,23080.06842715965,1.1196484953810235,0.11337662064415371,18494.335261731238,28802.84968687797
SSB,2020,16598.520362699703,1.1708037116889467,0.15867583699517324,12185.490755615843,22609.748245386327
SSB,2021,11757.327103168236,1.3847032851738519,0.33429978624218665,6212.329975930169,22251.673872200674
SSB,2022,17953.93237621557,1.567243508717508,0.47297959306995985,7442.161884710032,43313.17871920775
Rect,1968,4960453.771331561,1.092256649954634,0.08841795623490813,4172596.407465616,5897072.042120401
Rect,1969,1451369.4372251402,1.177608514367105,0.16458420043767086,1053461.562111496,1999572.9498560245
Rect,1970,2722630.5729382294,1.1261558778472207,0.11923046533675703,2157036.528686742,3436528.374978888
Rect,1971,907957.0872655219,1.1984479088691493,0.18252059224739348,636758.2742472722,1294660.9500916463
Rect,1972,1187449.4820559265,1.151117500827468,0.14143292898197155,901203.3896205096,1564614.9234177251
Rect,1973,815832.7654321262,1.1613244206650575,0.1504013715829836,608547.535438662,1093724.0928481543
Rect,1974,1194234.8616073434,1.122894578496453,0.11630020271200128,951540.2139742959,1498829.8799496002
Rect,1975,1046747.9998330725,1.0986326032183467,0.09427478845098235,870507.954965593,1258668.9976863507
Rect,1976,175976.65816280906,1.155248257772418,0.14506994290610317,132621.42553630006,233505.1375968953
Rect,1977,36501.10674407255,1.2915689423629042,0.26010270005892916,22106.47777947857,60268.79572733114
Rect,1978,50273.37161369364,1.2423190655944358,0.21955894084179758,32858.25015926142,76918.63934197245
Rect,1979,131721.90992062748,1.1671289025392162,0.15547423856901493,97298.81287007638,178323.46604584306
Rect,1980,26885.48602330722,1.3727965535417919,0.3249712494036934,14448.232931335884,50028.91095019293
Rect,1981,186949.02295213292,1.176243554779407,0.1634011359524204,136003.82275351102,256977.60897573645
Rect,1982,445895.0543621455,1.1238789847630226,0.11718542569996683,354669.7617035034,560584.5802857929
Rect,1983,2146071.0591425635,1.0651072650917248,0.06313830131791309,1896505.5778112966,2428477.429633769
Rect,1984,89599.58944995671,1.2885938165789383,0.2576817743724367,54510.79817929194,147275.15827589878
Rect,1985,189064.5472331867,1.183719046373301,0.16986781505466403,135845.5483938911,263132.67856848915
Rect,1986,92134.21713992757,1.250945019747952,0.22673487691807767,59406.98832466087,142890.83165765385
Rect,1987,117346.37065279696,1.21092925505499,0.19315409889805543,80641.73508144142,170757.3713719935
Rect,1988,404381.872226872,1.1187849484565848,0.11259768388646263,324526.42750545574,503887.15594806575
Rect,1989,537459.5408433091,1.099169391294876,0.09476653430886363,446540.22689224145,646890.7853025495
Rect,1990,110268.90052154304,1.1856791033755358,0.17155829541408615,78973.25949498973,153966.42483778155
Rect,1991,185846.40375946165,1.1361517058969317,0.1281685851658605,144710.80566572936,238675.2366655118
Rect,1992,196726.04327862585,1.1296124191210306,0.1223285489231321,154925.18552564972,249805.32360025053
Rect,1993,37391.90426971862,1.2792855216318086,0.25008482425709233,23074.12098854098,60594.052774974625
Rect,1994,145315.61029344724,1.1485382313900971,0.13915673367054296,110771.83301555629,190631.7338992802
Rect,1995,170481.26713115707,1.1406460718376956,0.13216660578513803,131723.40271079456,220643.11917644675
Rect,1996,172687.80242520449,1.1428106929450048,0.13408765574765047,132933.40590875928,224330.94903860797
Rect,1997,225559.6967627933,1.132783565930126,0.12516402590895942,176658.87084307926,287996.72816269676
Rect,1998,108975.86656848245,1.1911015393809687,0.17622415633000843,77352.33820805351,153527.86702335588
Rect,1999,177587.346702688,1.1712190483573108,0.15903720628356321,130281.80343174616,242069.61277921582
Rect,2000,1175635.0699330806,1.0829934476491154,0.0798557889794846,1005558.0682576358,1374478.3730405555
Rect,2001,198425.59585582092,1.1922960075249354,0.17724985105024718,140568.37629749303,280096.5489379404
Rect,2002,157792.84127168136,1.2182876949921007,0.1993864297769488,107157.02885872111,232356.02014886987
Rect,2003,369614.6517229746,1.1554671846361781,0.1452624165712118,278449.54428786546,490627.4532346196
Rect,2004,794891.3526149122,1.1134408574420016,0.1077660248118964,643934.7050398705,981236.5407807027
Rect,2005,198183.42371577834,1.1878224131523911,0.1734044439668625,141435.0499246778,277701.10348619235
Rect,2006,399205.5643061327,1.1267815820721552,0.11979185896600117,315931.2338003738,504429.65279487136
Rect,2007,111795.84510828592,1.187895705145979,0.17346753053512456,79774.27476730401,156670.94461131183
Rect,2008,238194.03959676964,1.1449705265990358,0.13600155795960772,182682.17130039047,310574.37130049145
Rect,2009,199838.2631821078,1.1332585903568262,0.1255882115861201,156385.22685260948,255365.11494963506
Rect,2010,31233.65590000768,1.211098599617389,0.19329782962949782,21458.23480880156,45462.32574917789
Rect,2011,133416.92939864955,1.1158786156661449,0.10997242998891286,107617.63016967174,165401.12453786933
Rect,2012,91498.48125996348,1.1303085723966713,0.12295156918752712,71969.69124479206,116326.35805542248
Rect,2013,41494.887841497315,1.1761911570032562,0.1633557000364257,30189.813484886352,57033.33403634388
Rect,2014,83481.78475094997,1.139594037019207,0.13123189339684346,64619.47713671623,107849.96558327302
Rect,2015,130705.32557035329,1.1245890039898578,0.11782351032467576,103835.82255306552,164527.8258735929
Rect,2016,315714.60440399335,1.0941769849323841,0.09018504169379997,264657.63773469854,376621.32968136074
Rect,2017,23337.485120770492,1.2556763798463189,0.23065689705742473,14936.789969522455,36462.86872035309
Rect,2018,105374.39862499236,1.1424012806883999,0.13372453572233195,81173.1830140113,136791.0370554543
Rect,2019,51175.509681399606,1.1877870444135226,0.17337399905739437,36523.90831060282,71704.61520381032
Rect,2020,64225.57882401549,1.2602169444118725,0.2344116041857945,40816.78819183187,101059.51884046807
Rect,2021,65201.24358223225,1.4589915508591944,0.3916300548944929,31096.98934787425,136707.83744086756
Rect,2022,239298.232247485,1.6546766232061318,0.5372896826027383,89180.44394998865,642109.8776866826
F,1968,0.1589909964050355,1.1903600027438066,0.17558701382726224,0.11299149067885782,0.22371717362072013
F,1969,0.15032099216643557,1.1773188320968584,0.16433320802658435,0.10916156884549653,0.2069995963312303
F,1970,0.21680149065256793,1.1686259291496366,0.15677942192768154,0.15974257684167079,0.29424144319245904
F,1971,0.3407090846914486,1.1585658293764682,0.1479835937358142,0.25532974640953604,0.45463829429844005
F,1972,0.36554613718258144,1.1592739537782888,0.1486046589934383,0.2736149336221696,0.48836507803198276
F,1973,0.5306316219964391,1.1488605989448242,0.1394414428131919,0.40426981979100113,0.696490077859726
F,1974,0.60953420513112,1.1466160238272618,0.13745775800425022,0.4661663583082443,0.7969943360416354
F,1975,0.7197732033722308,1.1394041795315943,0.13106313485335386,0.5573258812081506,0.9295700805598011
F,1976,0.9408117996189561,1.120148881712989,0.11382775085361611,0.7532238466011063,1.1751179231729847
F,1977,0.3749540806094787,1.155379796758824,0.14518559130430728,0.28251388409243466,0.4976412505082411
F,1978,0.13783605372499214,1.1777804356446817,0.16473313792486474,0.10001825926717393,0.18995309302202906
F,1979,0.18140483678318114,1.1803755680620267,0.16697934411858215,0.13106654199813683,0.2510763945294321
F,1980,0.15093706571296675,1.1885724484027178,0.17404990537925558,0.10758415508301453,0.2117597873818994
F,1981,0.19397658088494626,1.192117455165009,0.17709657557188152,0.13745695419910908,0.27373597902737445
F,1982,0.1849235583215462,1.1960211650770405,0.18044381253451547,0.13020476132657252,0.2626380331555767
F,1983,0.15602286490399014,1.1783221853231558,0.16520235494387361,0.11311319450619846,0.2152103870739393
F,1984,0.11285980520777525,1.169825210892318,0.1578240917872586,0.08298978426425724,0.15348076566844143
F,1985,0.15900597117991577,1.1626359230531627,0.1515492789311648,0.11834395115513423,0.2136391308899723
F,1986,0.16469307999388252,1.162889601774592,0.1517711983151387,0.12252431326884489,0.22137492448830032
F,1987,0.2376525348938359,1.1610494394791164,0.1501605637026249,0.1773525302706448,0.31845459016162786
F,1988,0.2985819769995578,1.1610561280475566,0.15016642157401397,0.22281971971700731,0.40010460969159783
F,1989,0.29931779095853545,1.1632806497563357,0.1521132156238614,0.22253240889346051,0.4025981672952191
F,1990,0.42279610464841066,1.1522543271467125,0.14243489508511978,0.3202568535493008,0.5581661848131279
F,1991,0.3405247063843327,1.1546622339988362,0.14455458834697796,0.2568852403849226,0.451396411426298
F,1992,0.2571223311455234,1.1637908103946062,0.15255927727474827,0.19099734012722558,0.3461403867177956
F,1993,0.25834104228156407,1.1663704775582264,0.15481251453880115,0.19107164308623328,0.34929355842197973
F,1994,0.3201527998625116,1.1642280788061699,0.15294148497151677,0.23764302211330832,0.4313100142739912
F,1995,0.2680199983941613,1.1737045282874075,0.16119769244815937,0.1958098327036014,0.36685961346968166
F,1996,0.45236292081060747,1.169016779089754,0.15711997349349632,0.33308937721400744,0.6143462569592224
F,1997,0.4797536330755052,1.171070895906012,0.15890831546592252,0.35204460580243574,0.6537908681330916
F,1998,0.4684598759196326,1.1776811863580923,0.16464715906753255,0.3399856542075517,0.6454821038203765
F,1999,0.4551565195490562,1.1910333590810858,0.17616558673864485,0.3231116433271258,0.6411637016691139
F,2000,0.24314642958506885,1.1875044185211625,0.17313069451272634,0.1736143127757365,0.34052599278686424
F,2001,0.23351542187141847,1.175241707076778,0.1625321336491676,0.17016443278521046,0.3204515265573516
F,2002,0.2918037496400138,1.167158581080953,0.15550012630548177,0.2155354675347727,0.3950599373638334
F,2003,0.40454695274194724,1.1682542560748808,0.15645549836222322,0.29826213185567363,0.5487060524732922
F,2004,0.6862295363877817,1.1569441222809334,0.14656014852634103,0.5156789624155712,0.9131863250831935
F,2005,0.6899622885376967,1.1578242935353926,0.14733290749825978,0.5177117680836246,0.919523157386063
F,2006,0.9531850982471832,1.1385797773393782,0.13033008627000944,0.7391062604543378,1.2292709183142194
F,2007,0.9219299433335306,1.149409496192806,0.13992607330107806,0.7017291670741022,1.2112291469355618
F,2008,0.9161065751484796,1.1585096131627348,0.14793427625656488,0.6866019041717649,1.2223258513135788
F,2009,1.553171857791609,1.1374237201356308,0.1293014134058929,1.2067404106291664,1.9990569625310706
F,2010,2.0503836529337423,1.112974485051581,0.10734345178301741,1.6623627423941216,2.5289745835877215
F,2011,1.1286661793594999,1.1610243994399174,0.15013863331701077,0.842323286661058,1.5123496697801369
F,2012,1.2345749286248886,1.156793846294419,0.14642816566892253,0.9279787489480038,1.6424678432744486
F,2013,1.1469875949926207,1.1538777397875997,0.14386437576090688,0.8664185881607558,1.518412186723379
F,2014,1.0675631082656967,1.1598772368239472,0.1491335394566582,0.7982672420327707,1.4277060740056382
F,2015,1.0079618104475732,1.1730257921955152,0.16060805185166052,0.737231280225309,1.3781116436218608
F,2016,0.7818464300531149,1.1689376682783306,0.1570510504746057,0.5757750553318812,1.0616712803482804
F,2017,0.7410557806174717,1.1570891333861857,0.14668749469519857,0.5567423062505763,0.9863875330131727
F,2018,0.7539003377532923,1.1535179310655523,0.143547686075499,0.5698341147381454,0.9974231176483846
F,2019,0.731086574575176,1.1699025600253647,0.1578914408903987,0.5375240102731764,0.9943510788521449
F,2020,1.0959448343224873,1.1892059687223206,0.17459486178273093,0.7803465722036783,1.5391815927201207
F,2021,1.116247038037686,1.3931939257581463,0.34092667573959107,0.5827775648954254,2.1380497894621135
F,2022,0.1883041022380314,1.6201324715842658,0.5120025011051959,0.07313887847042634,0.48480966158113253
