Estimate,Year,est,se,CV,lo,hi
Rect,1997,225239.1889222564,1.1330434787479617,0.12539613987047424,176328.54360133194,287716.8448748685
Rect,1998,108831.43600468933,1.1913411225299984,0.1764299481687051,77219.3741663656,153384.8414430921
Rect,1999,177375.09200828584,1.1714184949960782,0.15921070276516003,130082.66875466295,241860.99167664928
Rect,2000,1175377.9908588824,1.0832053343358612,0.08005235596920299,1004952.7797636937,1374704.811225374
Rect,2001,198352.58192657455,1.1923678735731604,0.17731153856173573,140500.05306952508,280026.5615378067
Rect,2002,157697.58001136445,1.2193082597985305,0.2002487075604439,106916.72302705923,232597.16569452648
Rect,2003,369464.2046058954,1.155846671575077,0.1455959819701735,278157.12527807173,490743.49020757613
Rect,2004,794622.5198279291,1.1135171309066467,0.10783512092279267,643630.5076729348,981036.388875697
Rect,2005,198212.92534689786,1.188349222353314,0.17385783425744683,141333.22244435496,277983.9240560961
Rect,2006,399205.3266723735,1.1269655922231359,0.11995690762376832,315829.9489197428,504590.8198025056
Rect,2007,111696.00202490027,1.1879755717243698,0.17353627293179125,79692.52777079855,156551.65192185133
Rect,2008,237757.1082195457,1.145234001853232,0.1362348351598159,182264.85439090562,310144.5020644712
Rect,2009,199431.2935121195,1.1340871544027855,0.12632775428100596,155843.34772868452,255210.38537467562
Rect,2010,31198.941754640815,1.212167659182028,0.19420486041805238,21397.350218899453,45490.39748621428
Rect,2011,133383.07432775042,1.1158891068054795,0.10998191675742335,107588.33923706845,165362.20043252115
Rect,2012,91470.87114019887,1.130368867886179,0.12300551570508575,71940.45226187665,116303.4148949984
Rect,2013,41472.50198103904,1.1763753880400096,0.16351544633709436,30164.265529373566,57020.06630635194
Rect,2014,83470.37738807197,1.1396269277967712,0.13126112671021414,64606.99246318885,107841.32855707406
Rect,2015,130683.05023136892,1.1245980467947005,0.1178316348285192,103816.4902665256,164502.37889886662
Rect,2016,315571.83819892304,1.0942368862115028,0.09024011943584517,264509.57707966625,376491.41541008773
Rect,2017,23314.320751489533,1.2558824207757413,0.2308274706964759,14917.166154691698,36438.39228353554
Rect,2018,105255.99894363855,1.1424531275748862,0.13377052604168724,81074.76419050388,136649.49166661754
Rect,2019,51116.30611577683,1.1879904474255014,0.17354907629846986,36469.41337945465,71645.70276290186
Rect,2020,64201.04246674246,1.2603519865811814,0.23452313799132513,40792.62685382277,101042.12873043277
Rect,2021,65226.28881467235,1.4621584419727793,0.3940436704017688,30977.01148763496,137342.77608520436
Rect,2022,239301.7785900367,1.6701765717104868,0.5485911788661355,87566.83847355889,653961.5022603153
F,1968,0.15967221525487335,1.1988754607221905,0.18288616820555126,0.11190126826561693,0.22783670569203304
F,1969,0.1509226210872769,1.1857047117571848,0.1715803679477529,0.10808438949139144,0.2107393830231877
F,1970,0.21728876385700424,1.1765997622225817,0.1637099751003615,0.15798194292856965,0.2988595153551985
F,1971,0.3402999963507465,1.1654776302115353,0.15403308283483078,0.2520673599755488,0.45941722691724696
F,1972,0.363431481547437,1.1622420026734035,0.15120460113479786,0.2706721831629588,0.48797937134250874
F,1973,0.5287923346248394,1.151664335516954,0.14191499071985633,0.40094846999623684,0.6973996762242604
F,1974,0.6066338806490273,1.1479496109020428,0.1386367113445214,0.46289243466265684,0.7950111896287307
F,1975,0.7190814954998962,1.1425567214923356,0.1338624131010344,0.5537831906153865,0.9337195601689695
F,1976,0.9404463307998361,1.1262764022822553,0.11933862205637609,0.744923552996818,1.1872886788943466
F,1977,0.3753622331983451,1.1634678554488287,0.15227691747387823,0.27898081584833234,0.5050412003535298
F,1978,0.13746473156725925,1.1841088746903403,0.1702041946539485,0.09870663004118779,0.19144157202989895
F,1979,0.1802594347508868,1.1833045042227381,0.16951001924480633,0.12960789670976797,0.250705895563386
F,1980,0.1509265154403186,1.1910105192468803,0.17614596585854742,0.1071454439696937,0.21259712236947534
F,1981,0.19433785974345064,1.1949802916746104,0.17955210039691324,0.13706707529295403,0.2755381162758824
F,1982,0.18517762383796366,1.1997028421358047,0.18359334676198175,0.12960057458206475,0.26458796560783004
F,1983,0.15626769216595818,1.1841875942641893,0.1702721110768584,0.11219348767679353,0.21765605224095108
F,1984,0.11331781307883126,1.1781344150495365,0.16503974290321421,0.08217862249021812,0.15625629113578074
F,1985,0.1594175102135733,1.1726675380963116,0.1602967199408991,0.11666906120057127,0.21782932253997012
F,1986,0.16424938738381542,1.173395979555836,0.16092967806890646,0.12005903592000962,0.22470496326434689
F,1987,0.2339691963574116,1.1616044172123836,0.15064652608377077,0.1744403088583627,0.3138127030523697
F,1988,0.2987766051301425,1.1620870595691497,0.15106900211744848,0.2225774457381893,0.4010624682884335
F,1989,0.2995365394502505,1.1655997204301205,0.1541396914464386,0.22182746340179424,0.40446812621807104
F,1990,0.4236604524665857,1.157256329961589,0.14683430827119875,0.31819859875063095,0.564075956616186
F,1991,0.3412810378474566,1.1624761594157735,0.15140949768119802,0.25407490154110784,0.4584189390127246
F,1992,0.25676535483204693,1.1707123092570542,0.1585962979304421,0.18852828964540863,0.3497005545747419
F,1993,0.2573437031226926,1.1706531156492694,0.1585447846891476,0.18897166470847918,0.35045350126467395
F,1994,0.320506705615592,1.1698891132318165,0.15787973280100212,0.23565462266062492,0.4359114503452676
F,1995,0.2674576136705021,1.1780931504004755,0.16500400444094285,0.19397486232786815,0.36877755319351185
F,1996,0.4524437681699042,1.1737531100138343,0.1612398870643112,0.3305191862441251,0.6193448727801975
F,1997,0.48208433477052814,1.1790834732959217,0.1658614423060576,0.3490585449641113,0.6658060923706582
F,1998,0.4703613674937354,1.1870636296964008,0.1727511461665795,0.33609750515314724,0.6582608101472398
F,1999,0.45698997699197225,1.200645361739123,0.18439850402646177,0.3193424332218184,0.653968334130094
F,2000,0.2440367310762061,1.1976707406637754,0.18185583508170883,0.1713628349321537,0.34753116764168407
F,2001,0.2344288383380323,1.1849203047345338,0.17090410573950335,0.1681059061289071,0.3269182000207489
F,2002,0.2929323184874627,1.1773591567809616,0.16436814975516234,0.21271017737256984,0.40340967354910334
F,2003,0.4044746769805524,1.1787444835675933,0.16556800055004328,0.29302950362347596,0.5583047518953496
F,2004,0.6799390911545954,1.1595251572491128,0.1488249076901204,0.5087251181424862,0.9087759797829544
F,2005,0.691867545851641,1.1636079754589888,0.15239943196496955,0.5140959922757796,0.931111520406467
F,2006,0.9561800655036384,1.1477986912153468,0.13850334586330515,0.7298019508448657,1.2527786704435535
F,2007,0.9231653157769171,1.158054319572161,0.14753478655942848,0.6924255266917098,1.2307954681066189
F,2008,0.915133085526844,1.1653421287176366,0.15391475348347772,0.6780128019375266,1.2351810494325268
F,2009,1.555086515879912,1.146173014038215,0.1370658755430521,1.1902175195872238,2.0318084989290077
F,2010,2.053534283417751,1.1233471953778709,0.11670729598325717,1.6349193220817462,2.579334035763023
F,2011,1.131775942611972,1.1709051516913025,0.1587641052747757,0.8307308928663859,1.5419154328732052
F,2012,1.2385319278551308,1.1672601995092757,0.1555887613004701,0.9146627189003234,1.6770786702236984
F,2013,1.1515397212101104,1.163958782600179,0.15270611158805653,0.8551525571399858,1.5506516567751893
F,2014,1.0712334045120946,1.169921321811995,0.15790777655892252,0.7875887712704925,1.4570306850508117
F,2015,1.010009380939776,1.1818246525433995,0.16823197760979383,0.7279877180317883,1.401285934252266
F,2016,0.7844327270916458,1.1785077002354476,0.16536299461332535,0.5685212752056199,1.0823424384775842
F,2017,0.744163136426755,1.167614916544716,0.15589811092056663,0.549241434399152,1.0082611014631788
F,2018,0.756185004809177,1.1646962308503912,0.15335056459233676,0.5608588955892875,1.019535868995098
F,2019,0.7324224246414536,1.1793696994833436,0.166109160555216,0.5300664056252334,1.012029063575367
F,2020,1.096863851252333,1.1968036218939628,0.18111376621181996,0.771313015782714,1.5598210889300321
F,2021,1.1232272726659576,1.400736013977846,0.34679610846400394,0.5802492303512978,2.174306211999241
F,2022,0.1891284170102264,1.6301417827087628,0.5193445535587508,0.07257761421724632,0.49284560406911704
