Estimate,Year,est,se,CV,lo,hi
Rect,1970,2723730.9050917076,1.1263694613388617,0.11942212527342752,2157106.364913776,3439195.286806468
Rect,1971,908581.3762412483,1.1986749516871502,0.18271473584357847,636959.5625956774,1296032.2220273437
Rect,1972,1189442.457003941,1.1517244295469977,0.1419679555606129,901783.8046228363,1568860.907981475
Rect,1973,814895.9908924731,1.1631100273677846,0.1519639972804196,606021.1438428542,1095762.8833901219
Rect,1974,1187484.3181439363,1.1260832243983734,0.11916526268602434,940917.5791758912,1498663.6843078556
Rect,1975,1040755.736057037,1.1016688140392634,0.09705352124229327,860855.5001768151,1258251.2418322787
Rect,1976,175334.54724720042,1.1564595047538426,0.14613447550055536,131866.39314336222,233131.45014104174
Rect,1977,36433.802958465865,1.2919903116189264,0.2604452985637357,22051.613329578973,60196.1397643308
Rect,1978,50205.9035414639,1.2431023884939598,0.22021196647989244,32773.63897134625,76910.37155253184
Rect,1979,131656.26455619343,1.1681007556678362,0.15632169536669727,97091.80200470197,178525.59782597274
Rect,1980,26873.38636794447,1.3738965886135337,0.3258348598384237,14419.076172318999,50084.962881826345
Rect,1981,186932.1240233617,1.1765516871686081,0.16366829717379763,135921.7327406572,257086.32672126812
Rect,1982,445553.9338430602,1.1241455599109105,0.11742503211911937,354233.7330352252,560416.1587380085
Rect,1983,2144635.6631808784,1.0654016309635979,0.06341546449571443,1894210.9124350413,2428167.8970345473
Rect,1984,89578.8822878621,1.2887142901221065,0.25777987362790533,54488.21536190031,147268.10372933454
Rect,1985,189112.19360698407,1.1840012270332945,0.170111314659799,135816.31885461576,263321.97833404905
Rect,1986,92248.35231033807,1.2517491353096013,0.22740213434343934,59405.71423466271,143248.14731386377
Rect,1987,117436.6846970765,1.2121399947694524,0.19418139606285473,80545.88183427755,171223.83663284234
Rect,1988,404018.1107471836,1.1191244290113156,0.11290396179463584,324041.75606200675,503733.33299825917
Rect,1989,536484.1171027104,1.0996284252716653,0.09518688699691387,445365.19810017024,646245.3939625972
Rect,1990,110103.77418320006,1.185926268748556,0.1717713188878564,78822.78999502122,153798.68043431148
Rect,1991,185552.5449088429,1.1362802694352312,0.12828312760446658,144449.95171288511,238350.69872908085
Rect,1992,196576.79235073164,1.1297473347768543,0.12244931578068327,154771.415459627,249674.23846416114
Rect,1993,37371.50441286402,1.2794194277171804,0.25019435723170347,23056.802024771463,60573.419530610656
Rect,1994,145211.40260888313,1.1486612837963572,0.13926541878093568,110669.15681863287,190535.03301010907
Rect,1995,170200.77973738912,1.1407546583392683,0.13226304334174252,131482.14888724394,220321.20457703952
Rect,1996,172322.58399250655,1.1430402171242686,0.1342911821087487,132600.0621965747,223944.6381995856
Rect,1997,225126.97772914715,1.1330505623612932,0.1254024652532621,176238.53952004708,287577.03189939813
Rect,1998,108782.46399545936,1.191350970078854,0.1764384061451468,77183.37651634832,153318.30514588743
Rect,1999,177322.8671945177,1.1714267496352153,0.1592178829009953,130042.5722586599,241793.11962195247
Rect,2000,1175159.2558486457,1.0832063594478127,0.08005330688188585,1004763.8967880266,1374451.5313711457
Rect,2001,198345.88314115122,1.1923696818870755,0.17731309072509713,140494.89047458672,280017.9367815472
Rect,2002,157706.6534264294,1.2193154350536899,0.20025476815357443,106921.64145889225,232613.23148060843
Rect,2003,369514.5076415454,1.155853118845985,0.14560164831878528,278191.95536342077,490815.6714280292
Rect,2004,794258.5368706961,1.1136094395465244,0.10791873798505938,643231.1729418301,980746.347392944
Rect,2005,197834.7696373487,1.1888525193539432,0.17429084992895902,140946.56032586985,277683.93912539625
Rect,2006,398186.973059787,1.1280133052710117,0.12089623699947666,314451.0549524359,504221.1276362179
Rect,2007,112358.1681523609,1.1895981037340861,0.17493206997493263,79950.80661325547,157901.57079492364
Rect,2008,238128.30410374881,1.1451947377750948,0.13620007402192547,182561.68093204312,310607.83909212257
Rect,2009,199556.63593777284,1.134087410716282,0.12632798298817377,155941.2260844137,255370.89804106072
Rect,2010,31420.67577436313,1.2149620213402,0.1965730192433521,21452.389322042716,46020.92807924309
Rect,2011,133288.34014797056,1.1159204119122255,0.11001022442200407,107506.01427498912,165253.83941737522
Rect,2012,91486.82993494203,1.130249486251408,0.12289870239386366,71967.90004314532,116299.62867510681
Rect,2013,41573.45092284843,1.1763668980671413,0.16350808511765433,30238.11661732942,57158.05132664815
Rect,2014,83455.43935499365,1.1394417383536712,0.13109652154192453,64616.00848372408,107787.69102844484
Rect,2015,130663.45119693129,1.1247411714025342,0.11796021789904604,103775.03334769567,164518.73758007278
Rect,2016,315483.08815808006,1.0943518192180126,0.09034579018584876,264380.7582030853,376463.0209483885
Rect,2017,23501.07125927277,1.260187344985597,0.23438715643203203,14936.142659857029,36977.44209539461
Rect,2018,104889.6117681844,1.1436368999125581,0.13482012680116034,80628.72354122456,136450.51259251716
Rect,2019,51197.3100691713,1.187316701866563,0.17296907084898142,36567.842531186376,71679.49698108235
Rect,2020,64171.36783763449,1.2591942480066265,0.2335666864307163,40847.280561567655,100813.67458345553
Rect,2021,64793.86194561451,1.4620657814259235,0.3939730824323297,30775.467460456817,136415.29738651888
Rect,2022,237094.80489657298,1.6717408026833587,0.5497302727415799,86600.21060293999,649120.2055695186
F,1968,0.15989827322517133,1.199062307475201,0.1830459007134158,0.1120254716375913,0.22822896798956321
F,1969,0.1510835184510824,1.1858445523693282,0.17170089396409985,0.10817461076113524,0.21101281887634502
F,1970,0.21728273337988724,1.1767037575890742,0.16380012787267711,0.1579501948936749,0.2989029944332519
F,1971,0.3402108969851523,1.1655256299173087,0.1540749969813687,0.25198102181896903,0.45933401488702424
F,1972,0.36338595952698843,1.1622655273074163,0.15122518757848669,0.2706275436125947,0.487937605384246
F,1973,0.528729990340762,1.1516731157238143,0.14192272943243123,0.40089520797448835,0.6973278730324265
F,1974,0.6066663463336853,1.1479535542599593,0.1386401958447561,0.462914090944901,0.7950590897386832
F,1975,0.7191925553203921,1.1425630188132556,0.13386799856439086,0.5538627375013448,0.9338738582806707
F,1976,0.9406787043106415,1.1263103273241462,0.119369064136346,0.7450636281917372,1.1876521564891505
F,1977,0.3754521746400713,1.1635297883382416,0.15233107014993905,0.2790185519677951,0.5052149201112225
F,1978,0.13748111811390246,1.1841392031358575,0.17023036134750896,0.09871344090186877,0.1914740046052936
F,1979,0.18037561881318798,1.1833235694707216,0.1695264767223686,0.12968733854195136,0.2508754071756659
F,1980,0.15107414433793256,1.1910586972318347,0.17618735350763734,0.10724174574256974,0.21282194661606213
F,1981,0.1944952139434592,1.1950272415785197,0.1795923344499465,0.13716749482384472,0.27578245338294255
F,1982,0.1853670726035822,1.1997725502998133,0.18365291143704107,0.1297183913052289,0.26488882000371095
F,1983,0.15649203974226805,1.1843379597746087,0.17040183167193867,0.1123266029598166,0.21802278229188946
F,1984,0.11345635900382721,1.1782810993415798,0.16516677550164124,0.08225902208600418,0.15648551456090637
F,1985,0.15936836419610542,1.1728121458809482,0.16042239649109719,0.11660490957644386,0.21781480384315977
F,1986,0.16412519692441743,1.1734749806462759,0.16099830581085892,0.1199524289629238,0.22456469200640203
F,1987,0.2340201884624929,1.1616037857738792,0.15064597327141357,0.17447851291216354,0.3138807621290931
F,1988,0.29885913197245645,1.162088129114535,0.15106993818197384,0.22263852354850572,0.4011739717806335
F,1989,0.2997093342448309,1.1656206540721166,0.1541579697412817,0.22194761722544695,0.4047156989400696
F,1990,0.42386697408989926,1.1573050540177245,0.14687708924057383,0.3183274418411463,0.5643974980133317
F,1991,0.34125022421629847,1.1625478856438105,0.15147225461348615,0.2540212413274206,0.4584329834746913
F,1992,0.2567787637058572,1.170739504377517,0.15861996381886673,0.18852955135058336,0.34973473929133403
F,1993,0.2574443773369577,1.170692324731095,0.15857890661782637,0.18903318199830668,0.3506136156720229
F,1994,0.32052058087371277,1.169912830489818,0.1579003832886861,0.2356554607881127,0.4359476433096283
F,1995,0.2675836324948686,1.178114201067595,0.1650222361079833,0.19405946175368505,0.36896423257130495
F,1996,0.45282330674910376,1.1738124736675615,0.16129144429022269,0.33076365833266114,0.6199258654013546
F,1997,0.48255180813222737,1.179170370681927,0.16593665358805446,0.3493465602228235,0.666547990004995
F,1998,0.47082732375337893,1.187154230286909,0.1728291678186706,0.33638013373708364,0.6590114770750225
F,1999,0.45745748486379656,1.2007546377760336,0.18449182451639673,0.31961210902039333,0.6547541365041273
F,2000,0.24440867129203692,1.1978488035458947,0.1820081704051623,0.17157401211911086,0.3481622762383679
F,2001,0.23483161781930953,1.18513866022802,0.17109239045771119,0.1683339299772895,0.3275981778306618
F,2002,0.29292493460581587,1.1775092482217524,0.16449819749537772,0.21265167943934546,0.40350030406553
F,2003,0.4042691100783655,1.178797673306541,0.16561404771544613,0.29285467562652845,0.5580703569574454
F,2004,0.680474465178634,1.1595654005665468,0.14886018853694616,0.5090910498578793,0.9095534048171035
F,2005,0.6926080582300798,1.163762371085754,0.15253441519323482,0.5145124205826912,0.9323505189281321
F,2006,0.9570901336193005,1.1481013993291223,0.1387708304906787,0.7301191117187604,1.2546192931657691
F,2007,0.9256603734314269,1.1586340424834036,0.14804343337016299,0.6936162475213123,1.2353331254900872
F,2008,0.9189150221768879,1.166394618297904,0.15483358237650932,0.6796112583993988,1.24248209185214
F,2009,1.5606008906238982,1.146989943549331,0.13778843034908497,1.1927712418787202,2.041862726317928
F,2010,2.062512701193653,1.1246776090151804,0.11790311514866327,1.6382625121153112,2.5966282028223073
F,2011,1.1377067884477556,1.172355163699567,0.160025199550183,0.8330610000827253,1.5537598523416303
F,2012,1.2456560913185133,1.169045855319556,0.15714530442436211,0.9171719578866397,1.6917864578135058
F,2013,1.1589989940305465,1.166238763269501,0.15469756040027974,0.8573971164990949,1.5666937085683992
F,2014,1.07787659023494,1.1719109102762932,0.15963895303032993,0.7898381559528084,1.4709569739321606
F,2015,1.0164372912534838,1.1838665732066722,0.16999512446068923,0.7301461909248028,1.414983437415648
F,2016,0.7883686506132827,1.179868598420192,0.1665408310814079,0.5700828728601325,1.090236453081966
F,2017,0.747079914248321,1.1685343506595731,0.15669961602595725,0.5505441960276733,1.0137758281720657
F,2018,0.7583365388285023,1.1652153651774388,0.1538040451208882,0.5619636390100067,1.023330098608306
F,2019,0.735353112610846,1.1799587139376757,0.1666187885663882,0.5316668373673342,1.0170734042846719
F,2020,1.1043975799599257,1.1978215573228759,0.1819848619455189,0.7753177110015238,1.5731538146417288
F,2021,1.1362115640255968,1.402878706037322,0.348460720858122,0.5852009986379781,2.2060398414052047
F,2022,0.19150239772647915,1.633666409369187,0.5219269527278683,0.07317819103731774,0.5011488780351084
