Estimate,Year,est,se,CV,lo,hi
Rect,1974,2444678.0326300696,1.0658839684461197,0.06386946448827785,2157303.285323513,2770334.020201424
Rect,1975,2709537.0065868953,1.0566198218776424,0.05511675609451771,2432289.086714961,3018387.4236673876
Rect,1976,496039.5299063507,1.0610831942480445,0.059342412206378176,441619.57947837916,557165.5485029503
Rect,1977,116151.03612468428,1.0791322507432384,0.07626780679529226,100045.58370372318,134849.16268558532
Rect,1978,170184.17777719567,1.075145264993596,0.0725509820908243,147653.82663238567,196152.41288536717
Rect,1979,488758.1078663791,1.0675819517912581,0.06546621482083083,429960.5407325637,555596.3056472889
Rect,1980,88261.46715475853,1.0957048448426912,0.09158905722347467,73785.861327868,105576.95531526311
Rect,1981,470496.74213754176,1.0732102447132446,0.07074265466572961,409652.3953451553,540378.1031855704
Rect,1982,1634243.0735577384,1.0696336063781395,0.06739249816296977,1432244.0564293247,1864731.3713626391
Rect,1983,8006813.172199494,1.0689386025737786,0.0667403370797014,7026083.81280347,9124436.725005027
Rect,1984,353249.033566995,1.0881157253284295,0.08459828874257008,299363.6968191149,416833.707767228
Rect,1985,765053.0338200395,1.080383550418397,0.07743180611434484,657476.0589975523,890231.8746779272
Rect,1986,415203.543672908,1.0877088569986675,0.08422230235689916,352125.55397539696,489581.00521890994
Rect,1987,643568.3433259263,1.0782560103172445,0.07545198787235743,555214.6948427628,745982.0793262209
Rect,1988,1404084.3703066786,1.0599524455983,0.05827342479340448,1252658.842637436,1573814.7146182805
Rect,1989,1148570.4010134083,1.0500810304952515,0.04889652160773681,1043666.3253229614,1264018.905348769
Rect,1990,174773.81672513508,1.0579330535490012,0.05636173847795946,156508.96028435396,195170.212345502
Rect,1991,307725.4091110358,1.0570010452370144,0.055478313125044684,276042.78983090894,343044.3789912429
Rect,1992,361100.79192836315,1.0604695121172512,0.05876237823182145,321849.554309028,405138.92340547335
Rect,1993,69917.92858740859,1.079953681999176,0.07703206321822606,60133.39205322551,81294.54486164731
Rect,1994,259344.8564164649,1.0723262998514849,0.06991561529820699,226171.50834699234,297383.8528170705
Rect,1995,320204.77914454974,1.0725961657512892,0.07016817277612203,279109.0220768405,367351.43788645574
Rect,1996,338387.7718630869,1.0666220405038678,0.06456381508193337,298205.0435975895,383985.0686797376
Rect,1997,380084.0448505935,1.0621515249017566,0.060351437752843705,337718.68339341896,427763.95933563885
Rect,1998,191730.38470276436,1.0672537457345592,0.06515775512167866,168766.9080445259,217818.415021098
Rect,1999,249836.73338930536,1.0649934010567599,0.06303107287817185,220829.61783160246,282654.08401076484
Rect,2000,943437.3281028088,1.061576206566665,0.0598081713182294,839169.489249394,1060660.5738894355
Rect,2001,140548.09135111846,1.0702067709307668,0.0679300440374931,123046.5191984227,160539.00680106002
Rect,2002,103352.39414897446,1.0701696404831307,0.06789522885747581,90488.72199318177,118044.73685825542
Rect,2003,206189.4284752529,1.0649925563261078,0.06303027733665661,182250.23541894282,233273.11658733027
Rect,2004,331236.35265800037,1.0612326346779482,0.05948361253879674,294815.3919145557,372156.6930737926
Rect,2005,71869.4126814396,1.0671816718427305,0.06509000605933983,63270.014111515455,81637.60592926716
Rect,2006,96518.8788583741,1.0630431630994301,0.061192872834360194,85619.65300525197,108805.55630733579
Rect,2007,16844.096954141743,1.0672709150995745,0.06517389362153701,14826.218259231046,19136.613075547848
Rect,2008,31164.91410654499,1.06352399575871,0.061646366435609404,27621.17841088725,35163.303202353425
Rect,2009,48913.614239537994,1.0634128448290663,0.0615415518409622,43360.570566402545,55177.817697541286
Rect,2010,13699.120672331559,1.0770431467630164,0.07432178675104165,11844.506563702787,15844.130457084608
Rect,2011,100362.29027990912,1.069278835262136,0.06705964415208904,88014.31403719273,114442.62697965592
Rect,2012,72921.28751247475,1.0659812303784584,0.0639609897352404,64337.79820572694,82649.92462865592
Rect,2013,27172.265470926926,1.0704933135512775,0.06819868281976361,23776.195049130434,31053.41326889605
Rect,2014,68892.2497458117,1.0683419831981045,0.06618019115296853,60520.04221419965,78422.64977676632
Rect,2015,129195.64948471634,1.067259472436986,0.0651631380134344,113720.73875216182,146776.35784757318
Rect,2016,323844.53805311274,1.066298256444434,0.06425926462646686,285558.65684657666,367263.5457281227
Rect,2017,20056.714938955734,1.0860666627435243,0.08270350210276314,17060.1319804014,23579.642561069177
Rect,2018,91854.66836230058,1.077220597065354,0.07448721353253353,79393.5616942808,106271.59079268276
Rect,2019,36721.88854339231,1.088763202874205,0.0851963686591097,31083.99329768215,43382.36356182336
Rect,2020,31275.77759280315,1.1011617174922412,0.09658988431891877,25892.94558313841,37777.63564572887
Rect,2021,20003.245704898218,1.1343945847447665,0.1266020426035759,15623.01027403662,25611.571119267068
Rect,2022,30884.076136551783,1.2102460974459381,0.19257412504440952,21247.369230852677,44891.494492565434
