Estimate,Year,est,se,CV,lo,hi
F,1998,0.2611233855767371,1.1862567771512216,0.17205612124784778,0.1868349734229115,0.364949994349911
F,1999,0.23790882024093632,1.191248954215371,0.17635078308163118,0.1688294933526683,0.33525307471130666
F,2000,0.1464181900126809,1.1885198640237196,0.17400466243777632,0.10437226394804246,0.20540213995225512
F,2001,0.16548504189159058,1.1764983198023817,0.16362202964990422,0.12033786899020732,0.22757008512499094
F,2002,0.21571845237260875,1.1664943990040866,0.15492065832520616,0.15951432678135322,0.29172583825538373
F,2003,0.29283711754241437,1.167141218034722,0.1554849810821522,0.2163050524918555,0.39644740805940565
F,2004,0.5212287654270773,1.1594721378935822,0.1487784247849451,0.3900142439540824,0.6965884711139444
F,2005,0.5339102740711859,1.1585623192642058,0.14798051443168253,0.4001184309875528,0.7124395146087051
F,2006,0.7475875822729373,1.140479922905618,0.13201903176737662,0.5777931012249167,0.9672791038589064
F,2007,0.6785918955984268,1.1521518931576886,0.142344644654561,0.5141049646672186,0.8957061153259638
F,2008,0.6008847431916905,1.1590346717448574,0.14839482814686186,0.44995023934476325,0.8024497889507479
F,2009,1.0609584320168182,1.139550245624575,0.13119297056514775,0.8213018347700005,1.3705470349799116
F,2010,1.1627838794060874,1.1253732097172617,0.11852787967996105,0.9224855415019004,1.465677551981323
F,2011,0.5084462158519231,1.164668805894698,0.15332660367589793,0.37712959456280604,0.685487318262125
F,2012,0.5672136587474097,1.1670981186523721,0.1554473861373661,0.41900446796146573,0.7678470261544117
F,2013,0.5154634210448307,1.1643454043842643,0.15304401808046755,0.38254262910004727,0.6945697504623741
F,2014,0.45035778255393094,1.1682078726963285,0.15641506839312105,0.3320631257651176,0.610793902031623
F,2015,0.43275338620287135,1.1717227383368756,0.1594753173615819,0.317209534151501,0.5903841880761622
F,2016,0.44922893976560924,1.1669618675975604,0.1553285293669118,0.33192432279331047,0.607989913558093
F,2017,0.5012450817578793,1.1551264788818303,0.1449628663329922,0.3778317788754464,0.664969560618371
F,2018,0.550965260208675,1.1483904823511657,0.13902622325272748,0.4200981750090795,0.7225994684462795
F,2019,0.6286851842906737,1.1632247291017594,0.15206431190567407,0.4674496975591313,0.8455349591847809
F,2020,0.9242634671790985,1.1563018883901943,0.1459960001039811,0.6953099406294987,1.2286074264787896
F,2021,1.3149235919262983,1.2567416839125167,0.23153862401397537,0.8401984816959606,2.057875716597681
F,2022,0.6610720214806313,1.6022984508875306,0.4988883855241504,0.2623971186192605,1.665476434665431
